formula,homeAttack,homeDefense,awayAttack,awayDefense,statGapAttack,statGapDefense,avgHomeGoals,avgAwayGoals,avgTotalGoals,homeWinRate,drawRate,awayWinRate,blowoutRate3Plus
blended_22_78,420,360,420,420,0,-60,10.298,10.710,21.008,0.4510,0.0000,0.5490,0.4445
blended_22_78,420,420,180,180,240,240,12.521,7.303,19.823,0.9665,0.0000,0.0335,0.8440
blended_22_78,420,420,180,240,240,180,11.755,7.266,19.021,0.9285,0.0000,0.0715,0.7715
blended_22_78,420,420,180,300,240,120,11.143,7.293,18.436,0.8970,0.0000,0.1030,0.7110
blended_22_78,420,420,180,360,240,60,10.578,7.351,17.929,0.8625,0.0000,0.1375,0.6185
blended_22_78,420,420,180,420,240,0,10.269,7.388,17.657,0.8325,0.0000,0.1675,0.5965
blended_22_78,420,420,240,180,180,240,12.648,8.097,20.745,0.9340,0.0000,0.0660,0.7650
blended_22_78,420,420,240,240,180,180,11.772,8.089,19.861,0.8985,0.0000,0.1015,0.6860
blended_22_78,420,420,240,300,180,120,11.246,8.289,19.535,0.8320,0.0000,0.1680,0.6060
blended_22_78,420,420,240,360,180,60,10.608,8.202,18.810,0.7805,0.0000,0.2195,0.5685
blended_22_78,420,420,240,420,180,0,10.246,8.159,18.406,0.7525,0.0000,0.2475,0.5350
blended_22_78,420,420,300,180,120,240,12.626,8.813,21.439,0.9075,0.0000,0.0925,0.6980
blended_22_78,420,420,300,240,120,180,11.851,8.810,20.661,0.8430,0.0000,0.1570,0.6205
blended_22_78,420,420,300,300,120,120,11.405,8.949,20.355,0.7910,0.0000,0.2090,0.5530
blended_22_78,420,420,300,360,120,60,10.720,8.774,19.494,0.7410,0.0000,0.2590,0.5060
blended_22_78,420,420,300,420,120,0,10.277,8.845,19.123,0.6800,0.0000,0.3200,0.4830
blended_22_78,420,420,360,180,60,240,12.759,9.553,22.312,0.8540,0.0000,0.1460,0.6365
blended_22_78,420,420,360,240,60,180,11.874,9.566,21.440,0.7850,0.0000,0.2150,0.5475
blended_22_78,420,420,360,300,60,120,11.364,9.646,21.011,0.7165,0.0000,0.2835,0.5090
blended_22_78,420,420,360,360,60,60,10.770,9.674,20.443,0.6410,0.0000,0.3590,0.4525
blended_22_78,420,420,360,420,60,0,10.289,9.743,20.032,0.5765,0.0000,0.4235,0.4370
blended_22_78,420,420,420,180,0,240,12.762,10.168,22.931,0.8055,0.0000,0.1945,0.5795
blended_22_78,420,420,420,240,0,180,11.958,10.316,22.274,0.7125,0.0000,0.2875,0.5045
blended_22_78,420,420,420,300,0,120,11.330,10.230,21.560,0.6365,0.0000,0.3635,0.4675
blended_22_78,420,420,420,360,0,60,10.767,10.280,21.047,0.5510,0.0000,0.4490,0.4530
blended_22_78,420,420,420,420,0,0,10.346,10.447,20.793,0.4960,0.0000,0.5040,0.4275
blended_25_75,180,180,180,180,0,0,10.395,10.297,20.692,0.5175,0.0000,0.4825,0.4470
blended_25_75,180,180,180,240,0,-60,9.322,10.259,19.581,0.3925,0.0000,0.6075,0.4595
blended_25_75,180,180,180,300,0,-120,8.668,10.316,18.984,0.2950,0.0000,0.7050,0.4850
blended_25_75,180,180,180,360,0,-180,8.021,10.268,18.288,0.2310,0.0000,0.7690,0.5360
blended_25_75,180,180,180,420,0,-240,7.744,10.270,18.014,0.2120,0.0000,0.7880,0.5550
blended_25_75,180,180,240,180,-60,0,10.319,11.011,21.331,0.4160,0.0000,0.5840,0.4415
blended_25_75,180,180,240,240,-60,-60,9.233,11.085,20.319,0.2775,0.0000,0.7225,0.5180
blended_25_75,180,180,240,300,-60,-120,8.655,11.040,19.695,0.2255,0.0000,0.7745,0.5655
blended_25_75,180,180,240,360,-60,-180,7.988,11.084,19.072,0.1580,0.0000,0.8420,0.6175
blended_25_75,180,180,240,420,-60,-240,7.793,11.007,18.800,0.1485,0.0000,0.8515,0.6325
blended_25_75,180,180,300,180,-120,0,10.384,11.774,22.158,0.3345,0.0000,0.6655,0.4770
blended_25_75,180,180,300,240,-120,-60,9.313,11.751,21.063,0.2045,0.0000,0.7955,0.5540
blended_25_75,180,180,300,300,-120,-120,8.528,11.680,20.208,0.1565,0.0000,0.8435,0.6225
blended_25_75,180,180,300,360,-120,-180,7.934,11.520,19.454,0.1200,0.0000,0.8800,0.6760
blended_25_75,180,180,300,420,-120,-240,7.716,11.540,19.256,0.0950,0.0000,0.9050,0.6830
blended_25_75,180,180,360,180,-180,0,10.233,12.153,22.386,0.2665,0.0000,0.7335,0.5080
blended_25_75,180,180,360,240,-180,-60,9.200,12.139,21.338,0.1575,0.0000,0.8425,0.5935
blended_25_75,180,180,360,300,-180,-120,8.598,12.021,20.619,0.1325,0.0000,0.8675,0.6455
blended_25_75,180,180,360,360,-180,-180,7.904,12.000,19.904,0.0870,0.0000,0.9130,0.7220
blended_25_75,180,180,360,420,-180,-240,7.728,11.957,19.685,0.0845,0.0000,0.9155,0.7355
blended_25_75,180,180,420,180,-240,0,10.311,12.596,22.907,0.2255,0.0000,0.7745,0.5455
blended_25_75,180,180,420,240,-240,-60,9.243,12.354,21.597,0.1475,0.0000,0.8525,0.6175
blended_25_75,180,180,420,300,-240,-120,8.557,12.327,20.884,0.1005,0.0000,0.8995,0.6935
blended_25_75,180,180,420,360,-240,-180,7.920,12.259,20.179,0.0730,0.0000,0.9270,0.7400
blended_25_75,180,180,420,420,-240,-240,7.622,12.255,19.878,0.0640,0.0000,0.9360,0.7770
blended_25_75,180,240,180,180,0,60,10.241,9.332,19.573,0.6225,0.0000,0.3775,0.4485
blended_25_75,180,240,180,240,0,0,9.255,9.391,18.645,0.4815,0.0000,0.5185,0.4520
blended_25_75,180,240,180,300,0,-60,8.699,9.369,18.068,0.4130,0.0000,0.5870,0.4470
blended_25_75,180,240,180,360,0,-120,8.016,9.336,17.352,0.3305,0.0000,0.6695,0.4790
blended_25_75,180,240,180,420,0,-180,7.835,9.295,17.130,0.3090,0.0000,0.6910,0.4955
blended_25_75,180,240,240,180,-60,60,10.355,10.342,20.697,0.5145,0.0000,0.4855,0.4375
blended_25_75,180,240,240,240,-60,0,9.232,10.297,19.529,0.3670,0.0000,0.6330,0.4855
blended_25_75,180,240,240,300,-60,-60,8.630,10.311,18.941,0.2895,0.0000,0.7105,0.5130
blended_25_75,180,240,240,360,-60,-120,8.057,10.266,18.323,0.2290,0.0000,0.7710,0.5415
blended_25_75,180,240,240,420,-60,-180,7.835,10.226,18.061,0.2235,0.0000,0.7765,0.5485
blended_25_75,180,240,300,180,-120,60,10.233,10.854,21.087,0.4240,0.0000,0.5760,0.4380
blended_25_75,180,240,300,240,-120,0,9.274,10.950,20.224,0.2925,0.0000,0.7075,0.4860
blended_25_75,180,240,300,300,-120,-60,8.668,10.859,19.527,0.2400,0.0000,0.7600,0.5470
blended_25_75,180,240,300,360,-120,-120,8.008,10.829,18.838,0.1715,0.0000,0.8285,0.5850
blended_25_75,180,240,300,420,-120,-180,7.748,10.773,18.521,0.1490,0.0000,0.8510,0.6130
blended_25_75,180,240,360,180,-180,60,10.226,11.540,21.765,0.3380,0.0000,0.6620,0.4635
blended_25_75,180,240,360,240,-180,0,9.234,11.520,20.754,0.2360,0.0000,0.7640,0.5540
blended_25_75,180,240,360,300,-180,-60,8.579,11.460,20.040,0.1615,0.0000,0.8385,0.5920
blended_25_75,180,240,360,360,-180,-120,7.918,11.382,19.300,0.1115,0.0000,0.8885,0.6775
blended_25_75,180,240,360,420,-180,-180,7.677,11.357,19.035,0.1020,0.0000,0.8980,0.6725
blended_25_75,180,240,420,180,-240,60,10.246,11.816,22.062,0.2990,0.0000,0.7010,0.4965
blended_25_75,180,240,420,240,-240,0,9.199,11.931,21.130,0.1760,0.0000,0.8240,0.5795
blended_25_75,180,240,420,300,-240,-60,8.488,11.800,20.288,0.1365,0.0000,0.8635,0.6415
blended_25_75,180,240,420,360,-240,-120,7.904,11.709,19.613,0.1040,0.0000,0.8960,0.7000
blended_25_75,180,240,420,420,-240,-180,7.767,11.719,19.486,0.0930,0.0000,0.9070,0.7110
blended_25_75,180,300,180,180,0,120,10.367,8.511,18.879,0.7270,0.0000,0.2730,0.5110
blended_25_75,180,300,180,240,0,60,9.336,8.694,18.030,0.5825,0.0000,0.4175,0.4655
blended_25_75,180,300,180,300,0,0,8.682,8.629,17.311,0.5075,0.0000,0.4925,0.4335
blended_25_75,180,300,180,360,0,-60,8.068,8.582,16.649,0.4295,0.0000,0.5705,0.4440
blended_25_75,180,300,180,420,0,-120,7.862,8.613,16.474,0.3950,0.0000,0.6050,0.4300
blended_25_75,180,300,240,180,-60,120,10.239,9.525,19.764,0.6065,0.0000,0.3935,0.4655
blended_25_75,180,300,240,240,-60,60,9.288,9.456,18.744,0.4795,0.0000,0.5205,0.4510
blended_25_75,180,300,240,300,-60,0,8.716,9.514,18.229,0.4065,0.0000,0.5935,0.4395
blended_25_75,180,300,240,360,-60,-60,7.946,9.495,17.440,0.3055,0.0000,0.6945,0.4785
blended_25_75,180,300,240,420,-60,-120,7.793,9.536,17.329,0.2775,0.0000,0.7225,0.4860
blended_25_75,180,300,300,180,-120,120,10.348,10.403,20.752,0.4910,0.0000,0.5090,0.4405
blended_25_75,180,300,300,240,-120,60,9.248,10.273,19.521,0.3815,0.0000,0.6185,0.4640
blended_25_75,180,300,300,300,-120,0,8.562,10.273,18.834,0.2750,0.0000,0.7250,0.4950
blended_25_75,180,300,300,360,-120,-60,7.989,10.185,18.175,0.2390,0.0000,0.7610,0.5425
blended_25_75,180,300,300,420,-120,-120,7.750,10.250,18.000,0.1880,0.0000,0.8120,0.5690
blended_25_75,180,300,360,180,-180,120,10.351,10.660,21.011,0.4470,0.0000,0.5530,0.4435
blended_25_75,180,300,360,240,-180,60,9.300,10.751,20.051,0.3120,0.0000,0.6880,0.5040
blended_25_75,180,300,360,300,-180,0,8.651,10.710,19.361,0.2450,0.0000,0.7550,0.5195
blended_25_75,180,300,360,360,-180,-60,8.065,10.655,18.720,0.2035,0.0000,0.7965,0.5750
blended_25_75,180,300,360,420,-180,-120,7.759,10.578,18.337,0.1740,0.0000,0.8260,0.5965
blended_25_75,180,300,420,180,-240,120,10.274,11.370,21.643,0.3615,0.0000,0.6385,0.4910
blended_25_75,180,300,420,240,-240,60,9.277,11.312,20.588,0.2355,0.0000,0.7645,0.5240
blended_25_75,180,300,420,300,-240,0,8.470,11.277,19.748,0.1705,0.0000,0.8295,0.6085
blended_25_75,180,300,420,360,-240,-60,7.848,11.251,19.098,0.1305,0.0000,0.8695,0.6395
blended_25_75,180,300,420,420,-240,-120,7.726,11.206,18.932,0.1195,0.0000,0.8805,0.6600
blended_25_75,180,360,180,180,0,180,10.316,8.131,18.447,0.7590,0.0000,0.2410,0.5380
blended_25_75,180,360,180,240,0,120,9.339,8.009,17.349,0.6820,0.0000,0.3180,0.4620
blended_25_75,180,360,180,300,0,60,8.746,8.014,16.761,0.5965,0.0000,0.4035,0.4635
blended_25_75,180,360,180,360,0,0,8.034,8.030,16.064,0.5050,0.0000,0.4950,0.4435
blended_25_75,180,360,180,420,0,-60,7.927,8.008,15.935,0.4860,0.0000,0.5140,0.4460
blended_25_75,180,360,240,180,-60,180,10.364,8.860,19.224,0.6885,0.0000,0.3115,0.4955
blended_25_75,180,360,240,240,-60,120,9.366,8.796,18.162,0.5870,0.0000,0.4130,0.4575
blended_25_75,180,360,240,300,-60,60,8.688,8.905,17.593,0.4680,0.0000,0.5320,0.4300
blended_25_75,180,360,240,360,-60,0,8.147,8.884,17.032,0.3965,0.0000,0.6035,0.4505
blended_25_75,180,360,240,420,-60,-60,7.777,8.939,16.715,0.3560,0.0000,0.6440,0.4765
blended_25_75,180,360,300,180,-120,180,10.227,9.518,19.745,0.5870,0.0000,0.4130,0.4475
blended_25_75,180,360,300,240,-120,120,9.209,9.427,18.635,0.4650,0.0000,0.5350,0.4100
blended_25_75,180,360,300,300,-120,60,8.736,9.527,18.262,0.4005,0.0000,0.5995,0.4680
blended_25_75,180,360,300,360,-120,0,7.992,9.525,17.517,0.3095,0.0000,0.6905,0.4900
blended_25_75,180,360,300,420,-120,-60,7.787,9.496,17.282,0.2835,0.0000,0.7165,0.4980
blended_25_75,180,360,360,180,-180,180,10.289,10.329,20.617,0.4975,0.0000,0.5025,0.4570
blended_25_75,180,360,360,240,-180,120,9.319,10.245,19.563,0.3690,0.0000,0.6310,0.4690
blended_25_75,180,360,360,300,-180,60,8.556,10.338,18.894,0.2840,0.0000,0.7160,0.5165
blended_25_75,180,360,360,360,-180,0,7.954,10.168,18.122,0.2380,0.0000,0.7620,0.5465
blended_25_75,180,360,360,420,-180,-60,7.736,10.200,17.936,0.2105,0.0000,0.7895,0.5765
blended_25_75,180,360,420,180,-240,180,10.241,10.675,20.915,0.4405,0.0000,0.5595,0.4370
blended_25_75,180,360,420,240,-240,120,9.313,10.753,20.066,0.3120,0.0000,0.6880,0.4845
blended_25_75,180,360,420,300,-240,60,8.630,10.680,19.310,0.2415,0.0000,0.7585,0.5220
blended_25_75,180,360,420,360,-240,0,7.957,10.647,18.604,0.1865,0.0000,0.8135,0.5665
blended_25_75,180,360,420,420,-240,-60,7.806,10.579,18.385,0.1800,0.0000,0.8200,0.5810
blended_25_75,180,420,180,180,0,240,10.230,7.863,18.093,0.7805,0.0000,0.2195,0.5625
blended_25_75,180,420,180,240,0,180,9.273,7.830,17.104,0.6790,0.0000,0.3210,0.4775
blended_25_75,180,420,180,300,0,120,8.666,7.864,16.530,0.6020,0.0000,0.3980,0.4565
blended_25_75,180,420,180,360,0,60,8.004,7.870,15.874,0.5205,0.0000,0.4795,0.4420
blended_25_75,180,420,180,420,0,0,7.857,7.819,15.676,0.5035,0.0000,0.4965,0.4295
blended_25_75,180,420,240,180,-60,240,10.198,8.460,18.658,0.7120,0.0000,0.2880,0.5200
blended_25_75,180,420,240,240,-60,180,9.330,8.540,17.870,0.6055,0.0000,0.3945,0.4380
blended_25_75,180,420,240,300,-60,120,8.662,8.441,17.103,0.5325,0.0000,0.4675,0.4575
blended_25_75,180,420,240,360,-60,60,8.085,8.451,16.536,0.4595,0.0000,0.5405,0.4340
blended_25_75,180,420,240,420,-60,0,7.802,8.546,16.349,0.4085,0.0000,0.5915,0.4325
blended_25_75,180,420,300,180,-120,240,10.204,9.113,19.316,0.6405,0.0000,0.3595,0.4540
blended_25_75,180,420,300,240,-120,180,9.285,8.983,18.268,0.5290,0.0000,0.4710,0.4405
blended_25_75,180,420,300,300,-120,120,8.592,9.123,17.715,0.4325,0.0000,0.5675,0.4330
blended_25_75,180,420,300,360,-120,60,8.114,9.160,17.273,0.3540,0.0000,0.6460,0.4540
blended_25_75,180,420,300,420,-120,0,7.846,9.166,17.012,0.3350,0.0000,0.6650,0.4680
blended_25_75,180,420,360,180,-180,240,10.292,9.723,20.015,0.5725,0.0000,0.4275,0.4460
blended_25_75,180,420,360,240,-180,180,9.361,9.720,19.081,0.4540,0.0000,0.5460,0.4575
blended_25_75,180,420,360,300,-180,120,8.569,9.748,18.317,0.3675,0.0000,0.6325,0.4595
blended_25_75,180,420,360,360,-180,60,8.053,9.707,17.759,0.2930,0.0000,0.7070,0.4895
blended_25_75,180,420,360,420,-180,0,7.734,9.692,17.427,0.2670,0.0000,0.7330,0.5125
blended_25_75,180,420,420,180,-240,240,10.333,10.260,20.593,0.5005,0.0000,0.4995,0.4360
blended_25_75,180,420,420,240,-240,180,9.278,10.300,19.579,0.3660,0.0000,0.6340,0.4685
blended_25_75,180,420,420,300,-240,120,8.637,10.313,18.950,0.2905,0.0000,0.7095,0.5100
blended_25_75,180,420,420,360,-240,60,8.002,10.261,18.263,0.2250,0.0000,0.7750,0.5470
blended_25_75,180,420,420,420,-240,0,7.787,10.306,18.093,0.2020,0.0000,0.7980,0.5590
blended_25_75,240,180,180,180,60,0,11.128,10.359,21.487,0.6010,0.0000,0.3990,0.4865
blended_25_75,240,180,180,240,60,-60,10.378,10.322,20.700,0.5075,0.0000,0.4925,0.4260
blended_25_75,240,180,180,300,60,-120,9.538,10.313,19.851,0.4065,0.0000,0.5935,0.4420
blended_25_75,240,180,180,360,60,-180,8.809,10.204,19.013,0.3335,0.0000,0.6665,0.5135
blended_25_75,240,180,180,420,60,-240,8.418,10.273,18.690,0.2720,0.0000,0.7280,0.5065
blended_25_75,240,180,240,180,0,0,11.176,11.151,22.327,0.5095,0.0000,0.4905,0.4615
blended_25_75,240,180,240,240,0,-60,10.260,11.128,21.388,0.3885,0.0000,0.6115,0.4495
blended_25_75,240,180,240,300,0,-120,9.599,11.129,20.727,0.3185,0.0000,0.6815,0.4905
blended_25_75,240,180,240,360,0,-180,8.854,11.021,19.875,0.2425,0.0000,0.7575,0.5370
blended_25_75,240,180,240,420,0,-240,8.363,11.084,19.447,0.1905,0.0000,0.8095,0.5695
blended_25_75,240,180,300,180,-60,0,11.171,11.783,22.953,0.4150,0.0000,0.5850,0.4325
blended_25_75,240,180,300,240,-60,-60,10.211,11.788,21.999,0.3015,0.0000,0.6985,0.5195
blended_25_75,240,180,300,300,-60,-120,9.518,11.700,21.218,0.2360,0.0000,0.7640,0.5325
blended_25_75,240,180,300,360,-60,-180,8.832,11.685,20.517,0.1835,0.0000,0.8165,0.5895
blended_25_75,240,180,300,420,-60,-240,8.377,11.561,19.938,0.1390,0.0000,0.8610,0.6305
blended_25_75,240,180,360,180,-120,0,11.201,12.107,23.308,0.3875,0.0000,0.6125,0.4405
blended_25_75,240,180,360,240,-120,-60,10.322,12.121,22.443,0.2735,0.0000,0.7265,0.5010
blended_25_75,240,180,360,300,-120,-120,9.432,12.050,21.482,0.2020,0.0000,0.7980,0.5790
blended_25_75,240,180,360,360,-120,-180,8.787,11.997,20.784,0.1565,0.0000,0.8435,0.6360
blended_25_75,240,180,360,420,-120,-240,8.264,11.943,20.207,0.1050,0.0000,0.8950,0.6790
blended_25_75,240,180,420,180,-180,0,11.088,12.559,23.647,0.3240,0.0000,0.6760,0.4725
blended_25_75,240,180,420,240,-180,-60,10.220,12.497,22.718,0.2265,0.0000,0.7735,0.5560
blended_25_75,240,180,420,300,-180,-120,9.322,12.450,21.771,0.1520,0.0000,0.8480,0.6355
blended_25_75,240,180,420,360,-180,-180,8.755,12.302,21.056,0.1150,0.0000,0.8850,0.6535
blended_25_75,240,180,420,420,-180,-240,8.381,12.352,20.733,0.0895,0.0000,0.9105,0.6870
blended_25_75,240,240,180,180,60,60,11.170,9.181,20.351,0.7440,0.0000,0.2560,0.5250
blended_25_75,240,240,180,240,60,0,10.258,9.319,19.577,0.6190,0.0000,0.3810,0.4670
blended_25_75,240,240,180,300,60,-60,9.460,9.116,18.576,0.5450,0.0000,0.4550,0.4510
blended_25_75,240,240,180,360,60,-120,8.895,9.284,18.179,0.4545,0.0000,0.5455,0.4385
blended_25_75,240,240,180,420,60,-180,8.411,9.323,17.734,0.3935,0.0000,0.6065,0.4765
blended_25_75,240,240,240,180,0,60,11.085,10.354,21.440,0.5920,0.0000,0.4080,0.4595
blended_25_75,240,240,240,240,0,0,10.273,10.271,20.544,0.4940,0.0000,0.5060,0.4375
blended_25_75,240,240,240,300,0,-60,9.482,10.320,19.802,0.3945,0.0000,0.6055,0.4630
blended_25_75,240,240,240,360,0,-120,8.882,10.296,19.178,0.3165,0.0000,0.6835,0.4765
blended_25_75,240,240,240,420,0,-180,8.370,10.222,18.591,0.2730,0.0000,0.7270,0.5285
blended_25_75,240,240,300,180,-60,60,11.043,10.950,21.993,0.5135,0.0000,0.4865,0.4585
blended_25_75,240,240,300,240,-60,0,10.342,10.767,21.109,0.4540,0.0000,0.5460,0.4400
blended_25_75,240,240,300,300,-60,-60,9.430,10.941,20.370,0.3045,0.0000,0.6955,0.4820
blended_25_75,240,240,300,360,-60,-120,8.829,10.983,19.812,0.2430,0.0000,0.7570,0.5405
blended_25_75,240,240,300,420,-60,-180,8.232,10.774,19.006,0.1945,0.0000,0.8055,0.5600
blended_25_75,240,240,360,180,-120,60,11.178,11.550,22.728,0.4535,0.0000,0.5465,0.4210
blended_25_75,240,240,360,240,-120,0,10.348,11.633,21.981,0.3365,0.0000,0.6635,0.4675
blended_25_75,240,240,360,300,-120,-60,9.471,11.476,20.947,0.2585,0.0000,0.7415,0.5220
blended_25_75,240,240,360,360,-120,-120,8.736,11.429,20.165,0.1865,0.0000,0.8135,0.5865
blended_25_75,240,240,360,420,-120,-180,8.276,11.384,19.660,0.1535,0.0000,0.8465,0.6205
blended_25_75,240,240,420,180,-180,60,11.098,11.963,23.062,0.3890,0.0000,0.6110,0.4670
blended_25_75,240,240,420,240,-180,0,10.300,11.902,22.201,0.3070,0.0000,0.6930,0.5020
blended_25_75,240,240,420,300,-180,-60,9.396,11.892,21.288,0.2050,0.0000,0.7950,0.5670
blended_25_75,240,240,420,360,-180,-120,8.818,11.770,20.588,0.1665,0.0000,0.8335,0.6105
blended_25_75,240,240,420,420,-180,-180,8.328,11.796,20.123,0.1260,0.0000,0.8740,0.6445
blended_25_75,240,300,180,180,60,120,11.057,8.534,19.591,0.7930,0.0000,0.2070,0.5715
blended_25_75,240,300,180,240,60,60,10.275,8.680,18.956,0.7025,0.0000,0.2975,0.5040
blended_25_75,240,300,180,300,60,0,9.495,8.681,18.175,0.6040,0.0000,0.3960,0.4725
blended_25_75,240,300,180,360,60,-60,8.880,8.692,17.572,0.5185,0.0000,0.4815,0.4345
blended_25_75,240,300,180,420,60,-120,8.504,8.777,17.282,0.4735,0.0000,0.5265,0.4300
blended_25_75,240,300,240,180,0,120,11.108,9.438,20.546,0.7100,0.0000,0.2900,0.4915
blended_25_75,240,300,240,240,0,60,10.367,9.460,19.827,0.6150,0.0000,0.3850,0.4480
blended_25_75,240,300,240,300,0,0,9.499,9.536,19.035,0.4940,0.0000,0.5060,0.4490
blended_25_75,240,300,240,360,0,-60,8.945,9.600,18.545,0.4270,0.0000,0.5730,0.4545
blended_25_75,240,300,240,420,0,-120,8.438,9.546,17.985,0.3575,0.0000,0.6425,0.4760
blended_25_75,240,300,300,180,-60,120,11.213,10.358,21.571,0.6070,0.0000,0.3930,0.4560
blended_25_75,240,300,300,240,-60,60,10.140,10.284,20.425,0.4735,0.0000,0.5265,0.4440
blended_25_75,240,300,300,300,-60,0,9.446,10.370,19.816,0.3795,0.0000,0.6205,0.4510
blended_25_75,240,300,300,360,-60,-60,8.889,10.278,19.166,0.3225,0.0000,0.6775,0.4965
blended_25_75,240,300,300,420,-60,-120,8.406,10.185,18.591,0.2810,0.0000,0.7190,0.5000
blended_25_75,240,300,360,180,-120,120,11.185,10.805,21.990,0.5485,0.0000,0.4515,0.4475
blended_25_75,240,300,360,240,-120,60,10.294,10.742,21.036,0.4460,0.0000,0.5540,0.4455
blended_25_75,240,300,360,300,-120,0,9.430,10.742,20.172,0.3295,0.0000,0.6705,0.4680
blended_25_75,240,300,360,360,-120,-60,8.870,10.642,19.511,0.2795,0.0000,0.7205,0.5000
blended_25_75,240,300,360,420,-120,-120,8.405,10.720,19.125,0.2115,0.0000,0.7885,0.5365
blended_25_75,240,300,420,180,-180,120,11.104,11.322,22.425,0.4750,0.0000,0.5250,0.4215
blended_25_75,240,300,420,240,-180,60,10.237,11.328,21.565,0.3605,0.0000,0.6395,0.4540
blended_25_75,240,300,420,300,-180,0,9.432,11.349,20.781,0.2700,0.0000,0.7300,0.5155
blended_25_75,240,300,420,360,-180,-60,8.898,11.304,20.202,0.2175,0.0000,0.7825,0.5535
blended_25_75,240,300,420,420,-180,-120,8.452,11.286,19.738,0.1730,0.0000,0.8270,0.6165
blended_25_75,240,360,180,180,60,180,11.014,7.970,18.983,0.8420,0.0000,0.1580,0.6190
blended_25_75,240,360,180,240,60,120,10.245,7.960,18.205,0.7780,0.0000,0.2220,0.5410
blended_25_75,240,360,180,300,60,60,9.509,7.988,17.497,0.6930,0.0000,0.3070,0.4630
blended_25_75,240,360,180,360,60,0,8.891,8.121,17.012,0.5870,0.0000,0.4130,0.4475
blended_25_75,240,360,180,420,60,-60,8.370,8.002,16.372,0.5475,0.0000,0.4525,0.4405
blended_25_75,240,360,240,180,0,180,11.088,8.781,19.870,0.7805,0.0000,0.2195,0.5465
blended_25_75,240,360,240,240,0,120,10.276,8.881,19.157,0.6770,0.0000,0.3230,0.4905
blended_25_75,240,360,240,300,0,60,9.482,8.951,18.434,0.5760,0.0000,0.4240,0.4440
blended_25_75,240,360,240,360,0,0,8.809,8.800,17.608,0.5085,0.0000,0.4915,0.4620
blended_25_75,240,360,240,420,0,-60,8.500,8.957,17.456,0.4435,0.0000,0.5565,0.4555
blended_25_75,240,360,300,180,-60,180,11.182,9.589,20.771,0.7060,0.0000,0.2940,0.4975
blended_25_75,240,360,300,240,-60,120,10.312,9.508,19.820,0.5970,0.0000,0.4030,0.4550
blended_25_75,240,360,300,300,-60,60,9.460,9.556,19.016,0.4810,0.0000,0.5190,0.4205
blended_25_75,240,360,300,360,-60,0,8.780,9.505,18.285,0.4080,0.0000,0.5920,0.4585
blended_25_75,240,360,300,420,-60,-60,8.441,9.502,17.944,0.3665,0.0000,0.6335,0.4630
blended_25_75,240,360,360,180,-120,180,11.170,10.274,21.444,0.6165,0.0000,0.3835,0.4520
blended_25_75,240,360,360,240,-120,120,10.243,10.371,20.614,0.4765,0.0000,0.5235,0.4580
blended_25_75,240,360,360,300,-120,60,9.502,10.384,19.886,0.3850,0.0000,0.6150,0.4345
blended_25_75,240,360,360,360,-120,0,8.848,10.274,19.122,0.3080,0.0000,0.6920,0.4850
blended_25_75,240,360,360,420,-120,-60,8.389,10.214,18.603,0.2715,0.0000,0.7285,0.5070
blended_25_75,240,360,420,180,-180,180,11.117,10.716,21.833,0.5585,0.0000,0.4415,0.4605
blended_25_75,240,360,420,240,-180,120,10.310,10.778,21.089,0.4435,0.0000,0.5565,0.4490
blended_25_75,240,360,420,300,-180,60,9.536,10.716,20.252,0.3470,0.0000,0.6530,0.4720
blended_25_75,240,360,420,360,-180,0,8.806,10.674,19.480,0.2725,0.0000,0.7275,0.5105
blended_25_75,240,360,420,420,-180,-60,8.437,10.756,19.193,0.2265,0.0000,0.7735,0.5455
blended_25_75,240,420,180,180,60,240,10.998,7.894,18.891,0.8505,0.0000,0.1495,0.6265
blended_25_75,240,420,180,240,60,180,10.236,7.865,18.102,0.7820,0.0000,0.2180,0.5345
blended_25_75,240,420,180,300,60,120,9.483,7.860,17.343,0.7090,0.0000,0.2910,0.4940
blended_25_75,240,420,180,360,60,60,8.878,7.790,16.669,0.6390,0.0000,0.3610,0.4475
blended_25_75,240,420,180,420,60,0,8.455,7.927,16.382,0.5700,0.0000,0.4300,0.4310
blended_25_75,240,420,240,180,0,240,11.105,8.408,19.513,0.8130,0.0000,0.1870,0.6000
blended_25_75,240,420,240,240,0,180,10.335,8.499,18.835,0.7290,0.0000,0.2710,0.5060
